pair,timestep,actual,prediction
DPAD_arousal,0,3,3
DPAD_arousal,1,3,4
DPAD_arousal,2,3,4
DPAD_arousal,3,3,4
DPAD_arousal,4,3,4
DPAD_arousal,5,3,4
DPAD_arousal,6,3,4
DPAD_arousal,7,3,4
DPAD_arousal,8,3,4
DPAD_arousal,9,3,4
DPAD_arousal,10,3,4
DPAD_arousal,11,3,4
DPAD_arousal,12,3,4
DPAD_arousal,13,3,4
DPAD_arousal,14,3,4
DPAD_arousal,15,3,4
DPAD_arousal,16,3,4
DPAD_arousal,17,3,4
DPAD_arousal,18,3,4
DPAD_arousal,19,3,4
DPAD_arousal,20,3,4
DPAD_arousal,21,3,4
DPAD_arousal,22,3,4
DPAD_arousal,23,3,4
DPAD_arousal,24,3,4
DPAD_arousal,25,3,4
DPAD_arousal,26,3,4
DPAD_arousal,27,3,4
DPAD_arousal,28,3,4
DPAD_arousal,29,3,4
DPAD_arousal,30,3,4
DPAD_arousal,31,3,4
DPAD_arousal,32,3,4
DPAD_arousal,33,2,4
DPAD_arousal,34,2,4
DPAD_arousal,35,2,4
DPAD_arousal,36,2,4
DPAD_arousal,37,2,4
DPAD_arousal,38,2,4
DPAD_arousal,39,2,4
DPAD_arousal,40,2,4
DPAD_arousal,41,2,4
DPAD_arousal,42,2,4
DPAD_arousal,43,2,4
DPAD_arousal,44,2,4
DPAD_arousal,45,2,4
DPAD_arousal,46,2,4
DPAD_arousal,47,2,4
DPAD_arousal,48,2,4
DPAD_arousal,49,2,4
DPAD_arousal,50,2,4
DPAD_arousal,51,2,4
DPAD_arousal,52,2,4
DPAD_arousal,53,2,4
DPAD_arousal,54,2,4
DPAD_arousal,55,2,4
DPAD_arousal,56,2,4
DPAD_arousal,57,2,4
DPAD_arousal,58,2,4
DPAD_arousal,59,2,4
DPAD_arousal,60,3,4
DPAD_arousal,61,3,4
DPAD_arousal,62,3,4
DPAD_arousal,63,3,4
DPAD_arousal,64,3,4
DPAD_arousal,65,3,4
DPAD_arousal,66,3,4
DPAD_arousal,67,3,4
DPAD_arousal,68,3,4
DPAD_arousal,69,3,4
DPAD_arousal,70,3,4
DPAD_arousal,71,3,4
DPAD_arousal,72,3,4
DPAD_arousal,73,3,4
DPAD_arousal,74,3,4
DPAD_arousal,75,3,4
DPAD_arousal,76,3,4
DPAD_arousal,77,3,4
DPAD_arousal,78,3,4
DPAD_arousal,79,3,4
DPAD_arousal,80,3,4
DPAD_arousal,81,3,4
DPAD_arousal,82,3,4
DPAD_arousal,83,3,4
DPAD_arousal,84,3,4
DPAD_arousal,85,3,4
DPAD_arousal,86,3,4
DPAD_arousal,87,3,4
DPAD_arousal,88,3,4
DPAD_arousal,89,3,4
DPAD_arousal,90,3,4
DPAD_arousal,91,3,4
DPAD_arousal,92,3,4
DPAD_arousal,93,3,4
DPAD_arousal,94,3,4
DPAD_arousal,95,3,4
DPAD_arousal,96,3,4
DPAD_arousal,97,3,4
DPAD_arousal,98,3,4
