pair,timestep,actual,prediction
logreg_Raw_C10.0,2193,8,8
logreg_Raw_C10.0,2194,8,5
logreg_Raw_C10.0,2195,8,5
logreg_Raw_C10.0,2196,8,5
logreg_Raw_C10.0,2197,8,0
logreg_Raw_C10.0,2198,8,0
logreg_Raw_C10.0,2199,8,5
logreg_Raw_C10.0,2200,8,5
logreg_Raw_C10.0,2201,8,5
logreg_Raw_C10.0,2202,8,5
logreg_Raw_C10.0,2203,8,5
logreg_Raw_C10.0,2204,8,5
logreg_Raw_C10.0,2205,8,5
logreg_Raw_C10.0,2206,8,5
logreg_Raw_C10.0,2207,8,5
logreg_Raw_C10.0,2208,8,5
logreg_Raw_C10.0,2209,8,5
logreg_Raw_C10.0,2210,8,6
logreg_Raw_C10.0,2211,8,5
logreg_Raw_C10.0,2212,0,0
logreg_Raw_C10.0,2213,0,0
logreg_Raw_C10.0,2214,0,5
logreg_Raw_C10.0,2215,0,5
logreg_Raw_C10.0,2216,0,5
logreg_Raw_C10.0,2217,7,9
logreg_Raw_C10.0,2218,7,9
logreg_Raw_C10.0,2219,7,9
logreg_Raw_C10.0,2220,7,9
logreg_Raw_C10.0,2221,7,5
logreg_Raw_C10.0,2222,7,5
logreg_Raw_C10.0,2223,7,5
logreg_Raw_C10.0,2224,7,5
logreg_Raw_C10.0,2225,7,5
logreg_Raw_C10.0,2226,7,0
logreg_Raw_C10.0,2227,7,9
logreg_Raw_C10.0,2228,7,9
logreg_Raw_C10.0,2229,7,9
logreg_Raw_C10.0,2230,7,9
logreg_Raw_C10.0,2231,7,9
logreg_Raw_C10.0,2232,7,0
logreg_Raw_C10.0,2233,7,1
logreg_Raw_C10.0,2234,7,1
logreg_Raw_C10.0,2235,7,1
logreg_Raw_C10.0,2236,7,1
logreg_Raw_C10.0,2237,7,1
logreg_Raw_C10.0,2238,7,1
logreg_Raw_C10.0,2239,7,1
logreg_Raw_C10.0,2240,7,0
logreg_Raw_C10.0,2241,7,1
logreg_Raw_C10.0,2242,7,1
logreg_Raw_C10.0,2243,0,0
logreg_Raw_C10.0,2244,0,0
logreg_Raw_C10.0,2245,0,9
logreg_Raw_C10.0,2246,0,9
logreg_Raw_C10.0,2247,0,0
logreg_Raw_C10.0,2248,0,0
logreg_Raw_C10.0,2249,1,0
logreg_Raw_C10.0,2250,1,9
logreg_Raw_C10.0,2251,1,9
logreg_Raw_C10.0,2252,1,9
logreg_Raw_C10.0,2253,1,9
logreg_Raw_C10.0,2254,1,9
logreg_Raw_C10.0,2255,1,1
logreg_Raw_C10.0,2256,1,1
logreg_Raw_C10.0,2257,1,1
logreg_Raw_C10.0,2258,1,1
logreg_Raw_C10.0,2259,1,9
logreg_Raw_C10.0,2260,1,9
logreg_Raw_C10.0,2261,1,9
logreg_Raw_C10.0,2262,1,9
logreg_Raw_C10.0,2263,1,9
logreg_Raw_C10.0,2264,1,9
logreg_Raw_C10.0,2265,1,9
logreg_Raw_C10.0,2266,1,9
logreg_Raw_C10.0,2267,1,9
logreg_Raw_C10.0,2268,1,9
logreg_Raw_C10.0,2269,1,9
logreg_Raw_C10.0,2270,1,9
logreg_Raw_C10.0,2271,1,9
logreg_Raw_C10.0,2272,1,9
logreg_Raw_C10.0,2273,1,9
logreg_Raw_C10.0,2274,1,8
logreg_Raw_C10.0,2275,0,8
logreg_Raw_C10.0,2276,0,1
logreg_Raw_C10.0,2277,0,1
logreg_Raw_C10.0,2278,0,0
logreg_Raw_C10.0,2279,8,8
logreg_Raw_C10.0,2280,8,9
logreg_Raw_C10.0,2281,8,9
logreg_Raw_C10.0,2282,8,9
logreg_Raw_C10.0,2283,8,9
logreg_Raw_C10.0,2284,8,9
logreg_Raw_C10.0,2285,8,0
logreg_Raw_C10.0,2286,8,8
logreg_Raw_C10.0,2287,8,8
logreg_Raw_C10.0,2288,8,8
logreg_Raw_C10.0,2289,8,8
logreg_Raw_C10.0,2290,8,8
logreg_Raw_C10.0,2291,8,8
logreg_Raw_C10.0,2292,8,0
logreg_Raw_C10.0,2293,8,7
logreg_Raw_C10.0,2294,8,0
logreg_Raw_C10.0,2295,8,0
logreg_Raw_C10.0,2296,8,0
logreg_Raw_C10.0,2297,8,0
logreg_Raw_C10.0,2298,8,0
logreg_Raw_C10.0,2299,8,0
logreg_Raw_C10.0,2300,8,5
logreg_Raw_C10.0,2301,8,7
logreg_Raw_C10.0,2302,8,9
logreg_Raw_C10.0,2303,8,9
logreg_Raw_C10.0,2304,8,9
logreg_Raw_C10.0,2305,8,9
logreg_Raw_C10.0,2306,0,5
logreg_Raw_C10.0,2307,0,5
logreg_Raw_C10.0,2308,0,8
logreg_Raw_C10.0,2309,0,8
logreg_Raw_C10.0,2310,0,8
logreg_Raw_C10.0,2311,5,9
logreg_Raw_C10.0,2312,5,9
logreg_Raw_C10.0,2313,5,9
logreg_Raw_C10.0,2314,5,9
logreg_Raw_C10.0,2315,5,9
logreg_Raw_C10.0,2316,5,7
logreg_Raw_C10.0,2317,5,7
logreg_Raw_C10.0,2318,5,7
logreg_Raw_C10.0,2319,5,7
logreg_Raw_C10.0,2320,5,0
logreg_Raw_C10.0,2321,5,5
logreg_Raw_C10.0,2322,5,5
logreg_Raw_C10.0,2323,5,5
logreg_Raw_C10.0,2324,5,5
logreg_Raw_C10.0,2325,5,5
logreg_Raw_C10.0,2326,5,5
logreg_Raw_C10.0,2327,5,5
logreg_Raw_C10.0,2328,5,5
logreg_Raw_C10.0,2329,5,5
logreg_Raw_C10.0,2330,5,5
logreg_Raw_C10.0,2331,5,5
logreg_Raw_C10.0,2332,5,5
logreg_Raw_C10.0,2333,5,5
logreg_Raw_C10.0,2334,5,5
logreg_Raw_C10.0,2335,5,5
logreg_Raw_C10.0,2336,5,5
logreg_Raw_C10.0,2337,0,5
logreg_Raw_C10.0,2338,0,5
logreg_Raw_C10.0,2339,0,5
logreg_Raw_C10.0,2340,0,5
logreg_Raw_C10.0,2341,0,5
