pair,timestep,actual,prediction
EEGNet,1748,1,0
EEGNet,1749,0,0
EEGNet,1750,0,0
EEGNet,1751,0,0
EEGNet,1752,0,0
EEGNet,1753,1,0
EEGNet,1754,1,0
EEGNet,1755,1,0
EEGNet,1756,1,0
EEGNet,1757,1,0
EEGNet,1758,1,0
EEGNet,1759,1,0
EEGNet,1760,1,0
EEGNet,1761,1,0
EEGNet,1762,1,0
EEGNet,1763,1,0
EEGNet,1764,1,9
EEGNet,1765,1,9
EEGNet,1766,1,1
EEGNet,1767,0,1
EEGNet,1768,0,1
EEGNet,1769,0,1
EEGNet,1770,0,7
EEGNet,1771,0,7
EEGNet,1772,0,7
EEGNet,1773,5,7
EEGNet,1774,5,7
EEGNet,1775,5,7
EEGNet,1776,5,7
EEGNet,1777,5,7
EEGNet,1778,5,7
EEGNet,1779,5,7
EEGNet,1780,5,7
EEGNet,1781,5,7
EEGNet,1782,5,7
EEGNet,1783,5,7
EEGNet,1784,5,7
EEGNet,1785,5,7
EEGNet,1786,5,7
EEGNet,1787,5,7
EEGNet,1788,5,7
EEGNet,1789,5,7
EEGNet,1790,5,7
EEGNet,1791,5,7
EEGNet,1792,5,7
EEGNet,1793,5,7
EEGNet,1794,5,7
EEGNet,1795,5,6
EEGNet,1796,5,6
EEGNet,1797,5,6
EEGNet,1798,0,6
EEGNet,1799,0,7
EEGNet,1800,0,7
EEGNet,1801,0,6
EEGNet,1802,0,7
EEGNet,1803,0,7
EEGNet,1804,5,7
EEGNet,1805,5,7
EEGNet,1806,5,7
EEGNet,1807,5,7
EEGNet,1808,5,7
EEGNet,1809,5,7
EEGNet,1810,5,7
EEGNet,1811,5,5
EEGNet,1812,5,5
EEGNet,1813,5,5
EEGNet,1814,5,5
EEGNet,1815,5,5
EEGNet,1816,5,5
EEGNet,1817,5,5
EEGNet,1818,5,5
EEGNet,1819,5,5
EEGNet,1820,5,5
EEGNet,1821,5,5
EEGNet,1822,5,5
EEGNet,1823,5,5
EEGNet,1824,5,5
EEGNet,1825,5,1
EEGNet,1826,5,1
EEGNet,1827,5,1
EEGNet,1828,5,1
EEGNet,1829,0,1
EEGNet,1830,0,1
EEGNet,1831,0,1
EEGNet,1832,0,1
EEGNet,1833,1,1
EEGNet,1834,1,1
EEGNet,1835,1,1
EEGNet,1836,1,1
EEGNet,1837,1,1
EEGNet,1838,1,1
EEGNet,1839,1,1
EEGNet,1840,1,1
EEGNet,1841,1,1
EEGNet,1842,1,1
EEGNet,1843,1,1
EEGNet,1844,1,1
EEGNet,1845,1,1
EEGNet,1846,1,1
EEGNet,1847,1,1
EEGNet,1848,1,1
EEGNet,1849,1,1
EEGNet,1850,1,1
EEGNet,1851,1,1
EEGNet,1852,1,1
EEGNet,1853,1,1
EEGNet,1854,1,1
EEGNet,1855,1,1
EEGNet,1856,1,1
EEGNet,1857,1,1
EEGNet,1858,1,1
EEGNet,1859,1,1
EEGNet,1860,0,1
EEGNet,1861,0,1
EEGNet,1862,0,1
EEGNet,1863,0,1
EEGNet,1864,0,1
EEGNet,1865,1,1
EEGNet,1866,1,1
EEGNet,1867,1,1
EEGNet,1868,1,1
EEGNet,1869,1,1
EEGNet,1870,1,1
EEGNet,1871,1,1
EEGNet,1872,1,1
EEGNet,1873,1,1
EEGNet,1874,1,1
EEGNet,1875,1,1
EEGNet,1876,1,1
EEGNet,1877,1,1
EEGNet,1878,1,1
EEGNet,1879,1,1
EEGNet,1880,1,1
EEGNet,1881,1,1
EEGNet,1882,1,1
EEGNet,1883,1,1
EEGNet,1884,1,1
EEGNet,1885,1,1
EEGNet,1886,1,1
EEGNet,1887,1,1
EEGNet,1888,1,6
EEGNet,1889,1,6
EEGNet,1890,1,6
EEGNet,1891,0,6
EEGNet,1892,0,6
EEGNet,1893,0,6
EEGNet,1894,0,6
EEGNet,1895,0,6
EEGNet,1896,0,6
EEGNet,1897,0,6
EEGNet,1898,1,6
EEGNet,1899,1,6
EEGNet,1900,1,6
EEGNet,1901,1,6
EEGNet,1902,1,6
EEGNet,1903,1,6
EEGNet,1904,1,6
EEGNet,1905,1,6
EEGNet,1906,1,6
EEGNet,1907,1,6
EEGNet,1908,1,6
EEGNet,1909,1,6
EEGNet,1910,1,6
EEGNet,1911,1,1
EEGNet,1912,1,6
EEGNet,1913,1,1
EEGNet,1914,1,1
EEGNet,1915,1,1
EEGNet,1916,1,5
EEGNet,1917,1,6
EEGNet,1918,1,6
EEGNet,1919,1,5
EEGNet,1920,1,5
EEGNet,1921,0,5
EEGNet,1922,0,5
EEGNet,1923,0,5
EEGNet,1924,0,7
EEGNet,1925,6,7
EEGNet,1926,6,7
EEGNet,1927,6,7
EEGNet,1928,6,7
EEGNet,1929,6,7
EEGNet,1930,6,7
EEGNet,1931,6,7
EEGNet,1932,6,7
EEGNet,1933,6,7
EEGNet,1934,6,7
EEGNet,1935,6,7
EEGNet,1936,6,7
EEGNet,1937,6,7
EEGNet,1938,6,7
EEGNet,1939,6,7
EEGNet,1940,6,7
EEGNet,1941,6,7
EEGNet,1942,6,7
EEGNet,1943,6,7
EEGNet,1944,6,7
EEGNet,1945,6,7
EEGNet,1946,6,7
EEGNet,1947,6,7
