pair,timestep,actual,prediction
DPAD_valence,0,4,3
DPAD_valence,1,4,3
DPAD_valence,2,4,3
DPAD_valence,3,4,3
DPAD_valence,4,4,3
DPAD_valence,5,4,3
DPAD_valence,6,4,3
DPAD_valence,7,4,3
DPAD_valence,8,4,3
DPAD_valence,9,4,3
DPAD_valence,10,4,3
DPAD_valence,11,4,3
DPAD_valence,12,4,3
DPAD_valence,13,4,3
DPAD_valence,14,4,3
DPAD_valence,15,4,4
DPAD_valence,16,4,4
DPAD_valence,17,4,5
DPAD_valence,18,4,5
DPAD_valence,19,4,5
DPAD_valence,20,4,4
DPAD_valence,21,4,4
DPAD_valence,22,4,3
DPAD_valence,23,4,3
DPAD_valence,24,4,3
DPAD_valence,25,4,3
DPAD_valence,26,4,3
DPAD_valence,27,4,3
DPAD_valence,28,4,3
DPAD_valence,29,4,3
DPAD_valence,30,4,3
DPAD_valence,31,4,3
DPAD_valence,32,4,3
DPAD_valence,33,4,3
DPAD_valence,34,4,3
DPAD_valence,35,4,3
DPAD_valence,36,3,3
DPAD_valence,37,3,3
DPAD_valence,38,3,3
DPAD_valence,39,3,3
DPAD_valence,40,3,3
DPAD_valence,41,3,4
DPAD_valence,42,3,4
DPAD_valence,43,6,5
DPAD_valence,44,6,5
DPAD_valence,45,6,6
DPAD_valence,46,6,5
DPAD_valence,47,6,5
DPAD_valence,48,6,4
DPAD_valence,49,6,4
DPAD_valence,50,6,3
DPAD_valence,51,6,3
DPAD_valence,52,6,3
DPAD_valence,53,6,3
DPAD_valence,54,6,3
DPAD_valence,55,6,4
DPAD_valence,56,6,4
DPAD_valence,57,6,5
DPAD_valence,58,6,5
DPAD_valence,59,6,6
DPAD_valence,60,6,6
DPAD_valence,61,6,6
DPAD_valence,62,6,6
DPAD_valence,63,6,6
DPAD_valence,64,6,6
DPAD_valence,65,6,6
DPAD_valence,66,6,6
DPAD_valence,67,6,6
DPAD_valence,68,3,5
DPAD_valence,69,3,5
DPAD_valence,70,3,4
DPAD_valence,71,3,4
DPAD_valence,72,3,3
DPAD_valence,73,3,3
DPAD_valence,74,3,3
DPAD_valence,75,3,3
DPAD_valence,76,3,3
DPAD_valence,77,3,3
DPAD_valence,78,3,3
DPAD_valence,79,2,3
DPAD_valence,80,2,3
DPAD_valence,81,2,3
DPAD_valence,82,2,3
DPAD_valence,83,2,3
DPAD_valence,84,2,4
DPAD_valence,85,2,4
DPAD_valence,86,2,5
DPAD_valence,87,2,5
DPAD_valence,88,2,6
DPAD_valence,89,2,5
DPAD_valence,90,2,5
DPAD_valence,91,2,4
DPAD_valence,92,2,4
DPAD_valence,93,2,3
DPAD_valence,94,2,4
DPAD_valence,95,2,4
DPAD_valence,96,2,4
