pair,timestep,actual,prediction
DPAD,2549,6,4
DPAD,2550,6,6
DPAD,2551,6,6
DPAD,2552,6,1
DPAD,2553,6,9
DPAD,2554,6,4
DPAD,2555,6,6
DPAD,2556,6,4
DPAD,2557,6,4
DPAD,2558,6,4
DPAD,2559,6,4
DPAD,2560,6,6
DPAD,2561,6,1
DPAD,2562,6,1
DPAD,2563,6,1
DPAD,2564,6,1
DPAD,2565,6,1
DPAD,2566,0,1
DPAD,2567,0,1
DPAD,2568,0,0
DPAD,2569,0,9
DPAD,2570,0,9
DPAD,2571,7,9
DPAD,2572,7,9
DPAD,2573,7,1
DPAD,2574,7,1
DPAD,2575,7,1
DPAD,2576,7,1
DPAD,2577,7,1
DPAD,2578,7,1
DPAD,2579,7,1
DPAD,2580,7,1
DPAD,2581,7,1
DPAD,2582,7,9
DPAD,2583,7,1
DPAD,2584,7,6
DPAD,2585,7,9
DPAD,2586,7,4
DPAD,2587,7,4
DPAD,2588,7,4
DPAD,2589,7,5
DPAD,2590,7,6
DPAD,2591,7,9
DPAD,2592,7,6
DPAD,2593,7,6
DPAD,2594,7,1
DPAD,2595,7,1
DPAD,2596,7,1
DPAD,2597,0,1
DPAD,2598,0,9
DPAD,2599,0,7
DPAD,2600,0,4
DPAD,2601,0,4
DPAD,2602,0,4
DPAD,2603,0,6
DPAD,2604,0,6
DPAD,2605,7,0
DPAD,2606,7,6
DPAD,2607,7,5
DPAD,2608,7,6
DPAD,2609,7,6
DPAD,2610,7,6
DPAD,2611,7,6
DPAD,2612,7,1
DPAD,2613,7,1
DPAD,2614,7,1
DPAD,2615,7,1
DPAD,2616,7,7
DPAD,2617,7,1
DPAD,2618,7,1
DPAD,2619,7,1
DPAD,2620,7,1
DPAD,2621,7,1
DPAD,2622,7,1
DPAD,2623,7,1
DPAD,2624,7,1
DPAD,2625,7,7
DPAD,2626,7,1
DPAD,2627,7,7
DPAD,2628,0,1
DPAD,2629,0,1
DPAD,2630,0,0
DPAD,2631,0,1
DPAD,2632,5,1
DPAD,2633,5,1
DPAD,2634,5,7
DPAD,2635,5,6
DPAD,2636,5,0
DPAD,2637,5,0
DPAD,2638,5,5
DPAD,2639,5,5
DPAD,2640,5,4
DPAD,2641,5,6
DPAD,2642,5,9
DPAD,2643,5,6
DPAD,2644,5,9
DPAD,2645,5,4
DPAD,2646,5,6
DPAD,2647,5,4
DPAD,2648,5,6
DPAD,2649,5,6
DPAD,2650,5,6
DPAD,2651,5,9
DPAD,2652,0,4
DPAD,2653,0,4
DPAD,2654,0,6
DPAD,2655,0,9
DPAD,2656,1,7
DPAD,2657,1,1
DPAD,2658,1,1
DPAD,2659,1,1
DPAD,2660,1,1
DPAD,2661,1,1
DPAD,2662,1,1
DPAD,2663,1,1
DPAD,2664,1,5
DPAD,2665,1,4
DPAD,2666,1,1
DPAD,2667,1,1
DPAD,2668,1,1
DPAD,2669,1,1
DPAD,2670,1,1
DPAD,2671,1,1
DPAD,2672,1,1
DPAD,2673,1,1
DPAD,2674,1,4
DPAD,2675,1,4
DPAD,2676,1,9
DPAD,2677,1,9
DPAD,2678,1,6
DPAD,2679,1,9
DPAD,2680,1,9
DPAD,2681,1,9
DPAD,2682,1,1
DPAD,2683,0,1
DPAD,2684,0,1
DPAD,2685,0,1
DPAD,2686,0,0
DPAD,2687,0,0
DPAD,2688,0,0
DPAD,2689,0,0
DPAD,2690,7,0
DPAD,2691,7,0
DPAD,2692,7,0
DPAD,2693,7,7
DPAD,2694,7,7
DPAD,2695,7,0
DPAD,2696,7,9
DPAD,2697,7,9
DPAD,2698,7,4
DPAD,2699,7,4
DPAD,2700,7,6
DPAD,2701,7,6
DPAD,2702,7,6
DPAD,2703,7,7
DPAD,2704,7,6
DPAD,2705,7,6
DPAD,2706,7,7
DPAD,2707,7,1
DPAD,2708,7,0
DPAD,2709,0,0
DPAD,2710,0,9
DPAD,2711,0,5
DPAD,2712,0,5
DPAD,2713,0,4
DPAD,2714,0,7
DPAD,2715,7,9
DPAD,2716,7,9
DPAD,2717,7,9
DPAD,2718,7,6
DPAD,2719,7,9
DPAD,2720,7,6
DPAD,2721,7,7
DPAD,2722,7,1
DPAD,2723,7,7
DPAD,2724,7,9
DPAD,2725,7,9
DPAD,2726,7,7
DPAD,2727,7,7
DPAD,2728,7,0
DPAD,2729,7,0
DPAD,2730,7,5
DPAD,2731,7,5
DPAD,2732,7,5
DPAD,2733,7,9
DPAD,2734,7,7
DPAD,2735,7,7
DPAD,2736,7,1
DPAD,2737,7,1
DPAD,2738,7,1
DPAD,2739,7,7
DPAD,2740,7,1
DPAD,2741,7,6
DPAD,2742,0,4
DPAD,2743,0,5
DPAD,2744,0,5
DPAD,2745,0,5
DPAD,2746,0,5
DPAD,2747,0,4
DPAD,2748,0,5
