pair,timestep,actual,prediction
logreg_Raw_C20.0,2463,6,6
logreg_Raw_C20.0,2464,6,1
logreg_Raw_C20.0,2465,6,1
logreg_Raw_C20.0,2466,6,1
logreg_Raw_C20.0,2467,6,1
logreg_Raw_C20.0,2468,6,1
logreg_Raw_C20.0,2469,6,1
logreg_Raw_C20.0,2470,6,1
logreg_Raw_C20.0,2471,6,9
logreg_Raw_C20.0,2472,6,9
logreg_Raw_C20.0,2473,6,9
logreg_Raw_C20.0,2474,6,9
logreg_Raw_C20.0,2475,6,9
logreg_Raw_C20.0,2476,6,9
logreg_Raw_C20.0,2477,6,9
logreg_Raw_C20.0,2478,0,9
logreg_Raw_C20.0,2479,0,1
logreg_Raw_C20.0,2480,0,1
logreg_Raw_C20.0,2481,0,1
logreg_Raw_C20.0,2482,7,1
logreg_Raw_C20.0,2483,7,9
logreg_Raw_C20.0,2484,7,9
logreg_Raw_C20.0,2485,7,9
logreg_Raw_C20.0,2486,7,9
logreg_Raw_C20.0,2487,7,9
logreg_Raw_C20.0,2488,7,9
logreg_Raw_C20.0,2489,7,9
logreg_Raw_C20.0,2490,7,9
logreg_Raw_C20.0,2491,7,9
logreg_Raw_C20.0,2492,7,9
logreg_Raw_C20.0,2493,7,9
logreg_Raw_C20.0,2494,7,9
logreg_Raw_C20.0,2495,7,9
logreg_Raw_C20.0,2496,7,9
logreg_Raw_C20.0,2497,7,9
logreg_Raw_C20.0,2498,7,1
logreg_Raw_C20.0,2499,7,1
logreg_Raw_C20.0,2500,7,1
logreg_Raw_C20.0,2501,7,1
logreg_Raw_C20.0,2502,7,1
logreg_Raw_C20.0,2503,7,9
logreg_Raw_C20.0,2504,7,9
logreg_Raw_C20.0,2505,7,9
logreg_Raw_C20.0,2506,7,9
logreg_Raw_C20.0,2507,7,9
logreg_Raw_C20.0,2508,0,9
logreg_Raw_C20.0,2509,0,9
logreg_Raw_C20.0,2510,0,9
logreg_Raw_C20.0,2511,0,9
logreg_Raw_C20.0,2512,0,1
logreg_Raw_C20.0,2513,0,1
logreg_Raw_C20.0,2514,0,1
logreg_Raw_C20.0,2515,7,1
logreg_Raw_C20.0,2516,7,1
logreg_Raw_C20.0,2517,7,1
logreg_Raw_C20.0,2518,7,1
logreg_Raw_C20.0,2519,7,1
logreg_Raw_C20.0,2520,7,6
logreg_Raw_C20.0,2521,7,9
logreg_Raw_C20.0,2522,7,9
logreg_Raw_C20.0,2523,7,9
logreg_Raw_C20.0,2524,7,1
logreg_Raw_C20.0,2525,7,1
logreg_Raw_C20.0,2526,7,1
logreg_Raw_C20.0,2527,7,1
logreg_Raw_C20.0,2528,7,1
logreg_Raw_C20.0,2529,7,1
logreg_Raw_C20.0,2530,7,9
logreg_Raw_C20.0,2531,7,1
logreg_Raw_C20.0,2532,7,1
logreg_Raw_C20.0,2533,7,1
logreg_Raw_C20.0,2534,7,1
logreg_Raw_C20.0,2535,7,5
logreg_Raw_C20.0,2536,7,5
logreg_Raw_C20.0,2537,7,5
logreg_Raw_C20.0,2538,0,0
logreg_Raw_C20.0,2539,0,9
logreg_Raw_C20.0,2540,0,9
logreg_Raw_C20.0,2541,5,1
logreg_Raw_C20.0,2542,5,1
logreg_Raw_C20.0,2543,5,0
logreg_Raw_C20.0,2544,5,9
logreg_Raw_C20.0,2545,5,9
logreg_Raw_C20.0,2546,5,9
logreg_Raw_C20.0,2547,5,9
logreg_Raw_C20.0,2548,5,9
logreg_Raw_C20.0,2549,5,9
logreg_Raw_C20.0,2550,5,9
logreg_Raw_C20.0,2551,5,9
logreg_Raw_C20.0,2552,5,9
logreg_Raw_C20.0,2553,5,9
logreg_Raw_C20.0,2554,5,9
logreg_Raw_C20.0,2555,5,9
logreg_Raw_C20.0,2556,5,9
logreg_Raw_C20.0,2557,5,9
