pair,timestep,actual,prediction
DPAD,1090,8,7
DPAD,1091,8,9
DPAD,1092,8,8
DPAD,1093,8,8
DPAD,1094,8,1
DPAD,1095,8,8
DPAD,1096,8,9
DPAD,1097,8,6
DPAD,1098,8,0
DPAD,1099,8,9
DPAD,1100,8,9
DPAD,1101,8,0
DPAD,1102,8,9
DPAD,1103,8,1
DPAD,1104,8,8
DPAD,1105,8,8
DPAD,1106,8,8
DPAD,1107,8,6
DPAD,1108,8,8
DPAD,1109,8,9
DPAD,1110,8,9
DPAD,1111,8,9
DPAD,1112,8,9
DPAD,1113,8,9
DPAD,1114,8,8
DPAD,1115,0,8
DPAD,1116,0,1
DPAD,1117,0,8
DPAD,1118,0,0
DPAD,1119,0,1
DPAD,1120,0,1
DPAD,1121,0,0
DPAD,1122,0,0
DPAD,1123,0,8
DPAD,1124,0,8
DPAD,1125,0,5
DPAD,1126,0,1
DPAD,1127,0,8
DPAD,1128,0,5
DPAD,1129,0,1
DPAD,1130,0,8
DPAD,1131,0,8
DPAD,1132,0,8
DPAD,1133,0,6
DPAD,1134,0,6
DPAD,1135,0,6
DPAD,1136,0,0
DPAD,1137,0,6
DPAD,1138,0,5
DPAD,1139,0,6
DPAD,1140,0,5
DPAD,1141,0,6
DPAD,1142,0,8
DPAD,1143,0,6
DPAD,1144,0,8
DPAD,1145,0,6
DPAD,1146,0,6
DPAD,1147,0,9
DPAD,1148,0,9
DPAD,1149,0,0
DPAD,1150,5,5
DPAD,1151,5,5
DPAD,1152,5,6
DPAD,1153,5,6
DPAD,1154,5,6
DPAD,1155,5,5
DPAD,1156,5,5
DPAD,1157,5,8
DPAD,1158,5,9
DPAD,1159,5,1
DPAD,1160,5,7
DPAD,1161,5,7
DPAD,1162,5,1
DPAD,1163,5,7
DPAD,1164,5,7
DPAD,1165,5,0
DPAD,1166,5,1
DPAD,1167,5,9
DPAD,1168,5,5
DPAD,1169,5,8
DPAD,1170,5,0
DPAD,1171,5,8
DPAD,1172,5,7
DPAD,1173,5,1
DPAD,1174,5,7
DPAD,1175,5,8
DPAD,1176,5,5
DPAD,1177,0,6
DPAD,1178,0,6
DPAD,1179,0,6
DPAD,1180,0,6
DPAD,1181,0,0
DPAD,1182,0,6
DPAD,1183,9,6
DPAD,1184,9,6
DPAD,1185,9,0
DPAD,1186,9,1
DPAD,1187,9,1
DPAD,1188,9,0
DPAD,1189,9,7
DPAD,1190,9,0
DPAD,1191,9,6
DPAD,1192,9,0
DPAD,1193,9,0
DPAD,1194,9,0
DPAD,1195,9,0
DPAD,1196,9,9
DPAD,1197,9,9
DPAD,1198,9,9
DPAD,1199,9,5
DPAD,1200,9,8
DPAD,1201,9,6
DPAD,1202,9,6
DPAD,1203,9,8
DPAD,1204,9,8
DPAD,1205,9,7
DPAD,1206,9,7
