pair,timestep,actual,prediction
DPAD_arousal,0,3,3
DPAD_arousal,1,3,3
DPAD_arousal,2,3,3
DPAD_arousal,3,3,3
DPAD_arousal,4,3,3
DPAD_arousal,5,3,3
DPAD_arousal,6,3,3
DPAD_arousal,7,3,3
DPAD_arousal,8,3,3
DPAD_arousal,9,3,3
DPAD_arousal,10,3,4
DPAD_arousal,11,3,4
DPAD_arousal,12,3,4
DPAD_arousal,13,3,4
DPAD_arousal,14,3,4
DPAD_arousal,15,3,4
DPAD_arousal,16,3,4
DPAD_arousal,17,3,4
DPAD_arousal,18,3,4
DPAD_arousal,19,3,4
DPAD_arousal,20,3,4
DPAD_arousal,21,3,4
DPAD_arousal,22,3,4
DPAD_arousal,23,3,4
DPAD_arousal,24,3,4
DPAD_arousal,25,3,4
DPAD_arousal,26,3,4
DPAD_arousal,27,3,4
DPAD_arousal,28,3,4
DPAD_arousal,29,3,4
DPAD_arousal,30,3,4
DPAD_arousal,31,3,4
DPAD_arousal,32,3,4
DPAD_arousal,33,3,4
DPAD_arousal,34,3,4
DPAD_arousal,35,3,3
DPAD_arousal,36,3,3
DPAD_arousal,37,3,3
DPAD_arousal,38,3,3
DPAD_arousal,39,3,4
DPAD_arousal,40,3,4
DPAD_arousal,41,3,4
DPAD_arousal,42,3,4
DPAD_arousal,43,4,4
DPAD_arousal,44,4,3
DPAD_arousal,45,4,3
DPAD_arousal,46,4,3
DPAD_arousal,47,4,3
DPAD_arousal,48,4,3
DPAD_arousal,49,4,3
DPAD_arousal,50,4,3
DPAD_arousal,51,4,3
DPAD_arousal,52,4,3
DPAD_arousal,53,4,3
DPAD_arousal,54,4,3
DPAD_arousal,55,4,3
DPAD_arousal,56,4,3
DPAD_arousal,57,4,3
DPAD_arousal,58,4,3
DPAD_arousal,59,4,3
DPAD_arousal,60,4,3
DPAD_arousal,61,4,3
DPAD_arousal,62,4,3
DPAD_arousal,63,4,3
DPAD_arousal,64,4,3
DPAD_arousal,65,4,3
