pair,timestep,actual,prediction
logreg_Raw_C0.5,1741,0,0
logreg_Raw_C0.5,1742,0,0
logreg_Raw_C0.5,1743,0,0
logreg_Raw_C0.5,1744,1,0
logreg_Raw_C0.5,1745,1,1
logreg_Raw_C0.5,1746,1,1
logreg_Raw_C0.5,1747,1,1
logreg_Raw_C0.5,1748,1,1
logreg_Raw_C0.5,1749,1,1
logreg_Raw_C0.5,1750,1,1
logreg_Raw_C0.5,1751,1,1
logreg_Raw_C0.5,1752,1,1
logreg_Raw_C0.5,1753,1,1
logreg_Raw_C0.5,1754,1,0
logreg_Raw_C0.5,1755,1,0
logreg_Raw_C0.5,1756,1,0
logreg_Raw_C0.5,1757,1,0
logreg_Raw_C0.5,1758,0,9
logreg_Raw_C0.5,1759,0,9
logreg_Raw_C0.5,1760,0,9
logreg_Raw_C0.5,1761,0,9
logreg_Raw_C0.5,1762,0,9
logreg_Raw_C0.5,1763,0,9
logreg_Raw_C0.5,1764,5,1
logreg_Raw_C0.5,1765,5,1
logreg_Raw_C0.5,1766,5,1
logreg_Raw_C0.5,1767,5,1
logreg_Raw_C0.5,1768,5,1
logreg_Raw_C0.5,1769,5,0
logreg_Raw_C0.5,1770,5,0
logreg_Raw_C0.5,1771,5,0
logreg_Raw_C0.5,1772,5,1
logreg_Raw_C0.5,1773,5,1
logreg_Raw_C0.5,1774,5,1
logreg_Raw_C0.5,1775,5,0
logreg_Raw_C0.5,1776,5,1
logreg_Raw_C0.5,1777,5,1
logreg_Raw_C0.5,1778,5,1
logreg_Raw_C0.5,1779,5,0
logreg_Raw_C0.5,1780,5,0
logreg_Raw_C0.5,1781,5,0
logreg_Raw_C0.5,1782,5,0
logreg_Raw_C0.5,1783,5,0
logreg_Raw_C0.5,1784,5,7
logreg_Raw_C0.5,1785,5,7
logreg_Raw_C0.5,1786,5,7
logreg_Raw_C0.5,1787,5,7
logreg_Raw_C0.5,1788,5,7
logreg_Raw_C0.5,1789,0,7
logreg_Raw_C0.5,1790,0,7
logreg_Raw_C0.5,1791,0,7
logreg_Raw_C0.5,1792,0,5
logreg_Raw_C0.5,1793,0,5
logreg_Raw_C0.5,1794,0,5
logreg_Raw_C0.5,1795,5,5
logreg_Raw_C0.5,1796,5,5
logreg_Raw_C0.5,1797,5,5
logreg_Raw_C0.5,1798,5,0
logreg_Raw_C0.5,1799,5,7
logreg_Raw_C0.5,1800,5,0
logreg_Raw_C0.5,1801,5,7
logreg_Raw_C0.5,1802,5,7
logreg_Raw_C0.5,1803,5,7
logreg_Raw_C0.5,1804,5,7
logreg_Raw_C0.5,1805,5,7
logreg_Raw_C0.5,1806,5,7
logreg_Raw_C0.5,1807,5,0
logreg_Raw_C0.5,1808,5,7
logreg_Raw_C0.5,1809,5,0
logreg_Raw_C0.5,1810,5,7
logreg_Raw_C0.5,1811,5,7
logreg_Raw_C0.5,1812,5,7
logreg_Raw_C0.5,1813,5,0
logreg_Raw_C0.5,1814,5,0
logreg_Raw_C0.5,1815,5,0
logreg_Raw_C0.5,1816,5,7
logreg_Raw_C0.5,1817,5,7
logreg_Raw_C0.5,1818,5,0
logreg_Raw_C0.5,1819,5,0
logreg_Raw_C0.5,1820,0,0
logreg_Raw_C0.5,1821,0,0
logreg_Raw_C0.5,1822,0,0
logreg_Raw_C0.5,1823,0,0
logreg_Raw_C0.5,1824,1,0
logreg_Raw_C0.5,1825,1,4
logreg_Raw_C0.5,1826,1,4
logreg_Raw_C0.5,1827,1,4
logreg_Raw_C0.5,1828,1,0
logreg_Raw_C0.5,1829,1,0
logreg_Raw_C0.5,1830,1,0
logreg_Raw_C0.5,1831,1,1
logreg_Raw_C0.5,1832,1,0
logreg_Raw_C0.5,1833,1,0
