pair,timestep,actual,prediction
EEGNet,1090,8,0
EEGNet,1091,8,0
EEGNet,1092,8,0
EEGNet,1093,8,0
EEGNet,1094,8,0
EEGNet,1095,8,0
EEGNet,1096,8,0
EEGNet,1097,8,0
EEGNet,1098,8,0
EEGNet,1099,8,0
EEGNet,1100,8,0
EEGNet,1101,8,0
EEGNet,1102,8,0
EEGNet,1103,8,0
EEGNet,1104,8,0
EEGNet,1105,8,0
EEGNet,1106,8,0
EEGNet,1107,8,0
EEGNet,1108,8,0
EEGNet,1109,8,0
EEGNet,1110,8,0
EEGNet,1111,8,0
EEGNet,1112,8,0
EEGNet,1113,8,0
EEGNet,1114,8,0
EEGNet,1115,0,0
EEGNet,1116,0,0
EEGNet,1117,0,0
EEGNet,1118,0,0
EEGNet,1119,0,0
EEGNet,1120,0,0
EEGNet,1121,0,0
EEGNet,1122,0,0
EEGNet,1123,0,0
EEGNet,1124,0,0
EEGNet,1125,0,0
EEGNet,1126,0,0
EEGNet,1127,0,0
EEGNet,1128,0,0
EEGNet,1129,0,0
EEGNet,1130,0,0
EEGNet,1131,0,0
EEGNet,1132,0,0
EEGNet,1133,0,0
EEGNet,1134,0,0
EEGNet,1135,0,5
EEGNet,1136,0,5
EEGNet,1137,0,5
EEGNet,1138,0,5
EEGNet,1139,0,5
EEGNet,1140,0,5
EEGNet,1141,0,5
EEGNet,1142,0,5
EEGNet,1143,0,5
EEGNet,1144,0,5
EEGNet,1145,0,5
EEGNet,1146,0,5
EEGNet,1147,0,5
EEGNet,1148,0,5
EEGNet,1149,0,5
EEGNet,1150,5,5
EEGNet,1151,5,5
EEGNet,1152,5,5
EEGNet,1153,5,5
EEGNet,1154,5,5
EEGNet,1155,5,5
EEGNet,1156,5,5
EEGNet,1157,5,5
EEGNet,1158,5,5
EEGNet,1159,5,5
EEGNet,1160,5,5
EEGNet,1161,5,5
EEGNet,1162,5,5
EEGNet,1163,5,5
EEGNet,1164,5,5
EEGNet,1165,5,5
EEGNet,1166,5,5
EEGNet,1167,5,5
EEGNet,1168,5,5
EEGNet,1169,5,5
EEGNet,1170,5,5
EEGNet,1171,5,5
EEGNet,1172,5,5
EEGNet,1173,5,5
EEGNet,1174,5,5
EEGNet,1175,5,5
EEGNet,1176,5,5
EEGNet,1177,0,5
EEGNet,1178,0,5
EEGNet,1179,0,5
EEGNet,1180,0,0
EEGNet,1181,0,0
EEGNet,1182,0,0
EEGNet,1183,9,6
EEGNet,1184,9,1
EEGNet,1185,9,1
EEGNet,1186,9,1
EEGNet,1187,9,1
EEGNet,1188,9,1
EEGNet,1189,9,1
EEGNet,1190,9,1
EEGNet,1191,9,1
EEGNet,1192,9,1
EEGNet,1193,9,1
EEGNet,1194,9,1
EEGNet,1195,9,1
EEGNet,1196,9,1
EEGNet,1197,9,1
EEGNet,1198,9,1
EEGNet,1199,9,1
EEGNet,1200,9,1
EEGNet,1201,9,1
EEGNet,1202,9,6
EEGNet,1203,9,6
EEGNet,1204,9,6
EEGNet,1205,9,6
EEGNet,1206,9,6
EEGNet,1207,9,6
EEGNet,1208,0,6
EEGNet,1209,0,6
EEGNet,1210,0,8
EEGNet,1211,0,8
EEGNet,1212,0,8
EEGNet,1213,0,8
EEGNet,1214,0,8
EEGNet,1215,1,5
EEGNet,1216,1,5
EEGNet,1217,1,5
EEGNet,1218,1,5
EEGNet,1219,1,5
